text,label
g i ả n g _ v i ê n   đ i   d ạ y   r ấ t   đ ú n g   g i ờ   .,0
H ọ c   t r ê n   h ệ _ t h ố n g   D A A   m à   đ ô i _ l ú c   b ị   l a g   .,3
"g i á o _ v i ê n   n h i ệ t _ t ì n h   ,   t ậ n _ t â m   ,   l ê n _ l ớ p   đ ú n g   g i ờ   .",0
"c ô   v u i _ t í n h   ,   h i ề n   ,   k h á   n h i ệ t _ t ì n h   v à   g ầ n _ g ũ i   v ớ i   s i n h _ v i ê n   c o l o n s m i l e s m i l e   .",0
"t h ầ y   d ạ y   n h i ệ t _ t ì n h   ,   d ạ y   n h ữ n g   k i ế n _ t h ứ c   s á t   v ớ i   c á c   k ỳ   t h i   .",0
d ạ y   đ ú n g   t h e o   g i á o _ t r ì n h   .,0
k h ô n g   đ á n h _ g i á   đ ú n g   k h ả _ n ă n g   c ủ a   h ọ c _ s i n h   .,0
c ầ n   n â n g   c a o   c h ấ t _ l ư ợ n g   c ơ _ s ở   v ậ t _ c h ấ t   h ơ n   .,2
g i á o _ v i ê n   g i ả i   b à i _ t ậ p   c h i _ t i ế t   .,0
"đ ả m _ b ả o   g i ờ   l ê n _ l ớ p   ,   t à i _ l i ệ u   đ ầ y _ đ ủ   .",0
"t h ấ y   r ấ t   g i ỏ i   v à   d ạ y   r ấ t   t ố t   ,   n h i ệ t _ t ì n h   ,   d ễ   h i ể u   .",0
k h ô n g   c ó   đ i ề u   g ì   .,3
"t h ầ y   n h i ệ t _ t ì n h   ,   g i ả n g   k ỹ   ,   t ậ n _ t â m   v ớ i   s i n h _ v i ê n   .",0
t h ầ y   d ạ y   r ấ t   h a y   v à   c u ố n _ h ú t   .,0
t h ầ y   n h i ệ t _ t ì n h   k h ô n g   g â y   b u ồ n   c h á n   k h i   h ọ c   .,0
h ì n h _ t h ứ c   t ạ o   n h ó m   k h ô n g   h i ệ u _ q u ả   .,0
í t   b à i _ t ậ p   h a y   .,1
c ô   d ạ y   k h á   n h a n h   n ê n   k h ó   t h e o   k ị p   b à i   g i ả n g   .,0
e m   x i n   n h à _ t r ư ờ n g   x e m _ l ạ i   b à i   t h i   a n h   v ă n   đ ầ u   v à o   .,1
"t h ầ y   g i ả n g _ d ạ y   r ấ t   n h i ệ t _ t ì n h   ,   c ó   h i ệ u _ q u ả   c a o   t r o n g   q u á _ t r ì n h   t i ế p _ t h u   b à i   g i ả n g   .",0
c h ỉ _ d ẫ n   c á c h   g i ả i   b à i _ t ậ p   r õ _ r à n g   .,0
"n h i ề u   c á i   đ ọ c   k h ô n g _ t h ể   h i ể u   n ổ i   ,   p h ả i   m ở   s á c h   t i ế n g   a n h   r a   đ ọ c   m ớ i   h i ể u   .",0
p h ư ơ n g _ p h á p   d ạ y   đ ư a   n h i ề u   b à i _ t ậ p   g i ú p   h ọ c _ s i n h   đ a _ p h ầ n   n ắ m   đ ư ợ c   k i ế n _ t h ứ c   .,0
"c ô   d ạ y   q u á   c h i _ t i ế t   ở   m ộ t _ s ố   m ụ c   ,   c ó   m ộ t _ s ố   m ụ c   e m   c ả m _ t h ấ y   d ễ   n h ư n g   c ô   l ạ i   d ạ y   q u á   l â u   ở   m ụ c   đ ó   l à m   c h o   t ố n   k h á   n h i ề u   t h ờ i _ g i a n   v à   g â y   c h á n _ n ả n   .",0
"p h ò n g   h ọ c   v ô _ c ù n g   n ó n g   ,   q u ạ t   c h ỉ   đ ể   t r a n g _ t r í   .",2
"n h ữ n g   đ ồ _ á n   t h ầ y   c h o   d e a d l i n e   đ ư ợ c   đ ò i _ h ỏ i   q u á   n h i ề u   ,   h ọ c   t h ầ y   c ă n g _ t h ẳ n g   ,   t h ầ y   í t   k h i   v u i _ v ẻ   t r o n g   g i ờ   h ọ c   .",0
d ạ y   t ố t   đ ú n g   t r ọ n g _ t â m   n h ữ n g   g ì   c ầ n   b i ế t   .,0
"e m   t h à n h _ t h ậ t   c h i a _ s ẻ   ,   k h o a   n ê n   b ỏ   m ô n _ h ọ c   n à y   .",1
"g i ả n g _ v i ê n   c ầ n   t ạ o   t h ê m   n h ữ n g   h o ạ t _ đ ộ n g   t r a n h _ l u ậ n   ,   l à m _ v i ệ c   n h ó m   n h i ề u   h ơ n   t h a y _ v ì   c h ỉ   d ạ y   l ý _ t h u y ế t   .",0
"m á y _ c h i ế u   k h á   m ờ   ,   â m _ t h a n h   g ặ p   n h i ề u   v ấ n _ đ ề   t r ụ c _ t r ặ c   .",2
n ó   á p _ d ụ n g   n h ư _ t h ế _ n à o   ?,1
t u y ệ t _ v ờ i   l à   t í n h   t ừ   đ ể   m ô _ t ả   m ô n _ h ọ c   n à y   .,1
m ặ c _ d ù   g i ả n g _ v i ê n   n ó i   k h á   n h i ề u   k i ế n _ t h ứ c   t r ê n   l ớ p _ h ọ c   n h ư n g   s ố _ l ư ợ n g   s i n h _ v i ê n   h i ể u   h ế t   k i ế n _ t h ứ c   c ự c _ k ỳ   í t   .,0
"t h ầ y   v u i _ t í n h   ,   g i ả n g   b à i   d ễ   h i ể u   ,   t h â n _ t h i ệ n   v ớ i   s i n h _ v i ê n   .",0
"m ỗ i _ m ộ t   v ấ n _ đ ề   n h i ề u   n g ư ờ i   s ẽ   h i ể u   n h i ề u   c á c h   k h á c   n h a u   ,   c ó _ t h ể   s i n h _ v i ê n   c h ư a   h i ể u   s ẽ   t ì m   r a   m ộ t _ c á c h   h i ể u   t h e o   m ộ t _ m ặ t   k h á c   c ủ a   g i á o _ v i ê n   .",0
c á c h   t r u y ề n _ đ ạ t   c ủ a   g i ả n g _ v i ê n   c h ư a   t ố t   .,0
b à i _ t ậ p   t h ự c _ h à n h   n ê n   c h o   t h ờ i _ g i a n   d à i   h ơ n   .,1
"n h i ề u   k h í a _ c ạ n h   t h ầ y   g i ả i _ t h í c h   k h á   t r ừ u _ t ư ợ n g   ,   k h ó   h i ể u   .",0
c ô   t u y ệ t _ v ờ i   e m   k h ô n g   c ó   g ì   t h a n _ p h i ề n   .,0
e m   t h ậ t _ s ự   r ấ t   t h í c h   p h o n g _ c á c h   d ạ y _ h ọ c   c ủ a   c ô   w z j w z 1 4 6   .,0
"l u ô n _ l u ô n   g i ú p _ đ ỡ   s i n h _ v i ê n   ,   g i ả n g _ d ạ y   m ộ t _ c á c h   c ó   h i ệ u _ q u ả   k h ô n g   g â y   n h à m _ c h á n   c h o   s i n h _ v i ê n   ,   h ỗ _ t r ợ   s i n h _ v i ê n   h ọ c _ t ậ p   t ố t   ,   q u a n _ t â m   c h ỉ   d ạ y   c h o   s i n h _ v i ê n   .",0
"d ạ y   h a y   ,   t ậ n _ t â m   .",0
t h ầ y   t h i ệ n   n h i ệ t _ t ì n h   .,0
đ ố i _ v ớ i   n g ư ờ i   l ầ n   đ ầ u   t ì m _ h i ể u   d i r e c t x   v ớ i   n h ữ n g   y ê u _ c ầ u   đ ặ t   r a   l à   r ấ t   k h ó   .,1
"g i ả n g   b à i   v ớ i   t ố c _ đ ộ   n h a n h   q u á   ,   n h i ề u   p h ầ n   k h ô n g   t h e o   k ị p   .",0
g i ả i   b à i _ t ậ p   h ơ i   k h ó   h i ể u   n h ư n g   c ó   l ặ p   l ạ i   .,0
n ộ i _ d u n g   g i ả n g _ d ạ y   c ủ a   g i ả n g _ v i ê n   c ò n   s ơ _ s à i   .,0
"g i ả n g _ v i ê n   h ư ớ n g _ d ẫ n   c ụ _ t h ể   ,   c h i _ t i ế t   .",0
t h ầ y   g i ả n g _ d ạ y   r ấ t   t ố t   v à   t u y ệ t _ v ờ i   !,0
"c á c h   d ạ y   c ủ a   t h ầ y   c h ư a   h i ệ u _ q u ả   ,   n h i ề u   l ú c   c ò n   n â n g _ đ ỡ   m ộ t _ s ố   s i n h _ v i ê n   .",0
c ô   d ạ y   r ấ t   n h i ệ t _ t ì n h   v à   r ấ t   k i ê n _ n h ẫ n   v ớ i   s i n h _ v i ê n   .,0
"r ấ t   h à i _ l ò n g   ,   t h ầ y   d ạ y   k h á   h a y   ,   c ũ n g   r ấ t   v u i   t r o n g   l ú c   h ọ c   .",0
"g i á o _ t r ì n h   h i ệ n _ t ạ i   k h á   t r ừ u _ t ư ợ n g   v à   k h ó   h i ể u   ,   k i ế n _ t h ứ c   k h á   k h ó   v ớ i   n h ữ n g   l ý _ t h u y ế t   c ă n _ b ả n   m à   s i n h _ v i ê n   c ó _ t h ể   h i ể u   .",1
d ễ   g â y   b u ồ n _ n g ủ   .,0
"k i ế n _ t h ứ c   m ô n _ h ọ c   n à y   k h á   h a y   ,   k i ế n _ t h ứ c   n ề n _ t ả n g   q u a n _ t r ọ n g   ,   n h ư n g   n ế u   á p _ d ụ n g   v à o   n ă m   2   t h ì   c ó _ l ẽ   k h á   n ặ n g   v ớ i   m ộ t   l ư ợ n g   k i ế n _ t h ứ c   n h ư _ v ậ y   ,   h o ặ c   c ó _ t h ể   c á c h   d ạ y   c h ỉ   t ả i   đ ư ợ c   n ộ i _ d u n g   c ò n   c h u n g _ c h u n g   .",1
n ê n   đ ư a   r a   c á c   ứ n g _ d ụ n g   t h ự c _ t i ễ n   c ủ a   m ô n _ h ọ c   .,1
b à i   g i ả n g   t h e o   v e r s i o n   m ớ i   n ê n   đ ư ợ c   c u n g _ c ấ p   t r ư ớ c   k h i   b ắ t _ đ ầ u   b u ổ i   h ọ c   đ ể   s i n h _ v i ê n   c ó _ t h ể   n ắ m   đ ư ợ c   t h ô n g _ t i n   m ì n h   c ầ n   x e m   t r ư ớ c   c h o   b u ổ i   h ọ c   .,1
g i ả n g _ v i ê n   g i ả n g _ d ạ y   l ý _ t h u y ế t   v ữ n g   .,0
t h ầ y   đ ư a   d e a d l i n e   t r ễ   v à   k h ô n g   r õ _ r à n g   .,0
g i ả n g _ v i ê n   c ó   l ê n _ l ớ p   đ ầ y _ đ ủ   .,0
"c ầ n   đ ư a   r a   n h ì u   v í _ d ụ   ,   b à i _ t ậ p   c ộ n g   b à i   g i ả n g   đ i   t h e o   .",0
n ê n   b ỏ   t h ự c _ h à n h   h ì n h _ t h ứ c   2   đ ố i _ v ớ i   m ô n   n à y   .,1
"t h ì   r ấ t   t h o ả i _ m á i   ,   d ễ   g ầ n _ g ũ i   ,   h a y   c ư ờ i   .",0
"t h ầ y   c ò n   k h ó _ t í n h   v à   đ ể   h ọ c _ s i n h   t ự   t ì m _ h i ể u   h ơ i   n h i ề u   ,   n h i ề u   c h ỗ   t h ầ y   d ạ y   h ơ i   k h ó   h i ể u   .",0
"n g o à i   k i ế n _ t h ứ c   l ý _ t h u y ế t   t ụ i   e m   đ ã   h ọ c   ,   t h ầ y   c ò n   c u n g _ c ấ p   t h ê m   c h o   c h ú n g _ e m   t h ê m   n h i ề u   k i ế n _ t h ứ c   m ớ i   n ữ a   .",0
t h ầ y   g i a o _ d ị c h   s á c h   h ơ i   n h i ề u   .,0
q u á _ t r ì n h   g i ả n g _ d ạ y   c ò n   h ơ i   n h a n h   .,0
í t   t r ả _ l ờ i   m a i l   h ỏ i   b à i _ t ậ p   t h ự c _ h à n h   c ủ a   s i n h _ v i ê n   .,0
"t h ầ y   w z j w z 2 7 3   l ớ n _ t u ổ i   ,   n ó i _ n h ỏ   ,   k h ô n g   s ử _ d ụ n g   s l i d e   t r ì n h _ c h i ế u   .",0
"g i ả n g _ v i ê n   r ấ t   n h i ệ t _ t ì n h   ,   p h ầ n   k i ế n _ t h ứ c   g i ả n g _ d ạ y   c ũ n g   r ấ t   m ớ i   v à   t h ú _ v ị   .",0
g i á o _ v i ê n   t ậ n _ t â m   v à   n h i ệ t _ t ì n h   g i ú p _ đ ỡ   h ọ c _ s i n h   t r o n g   q u á _ t r ì n h   h ọ c _ t ậ p   .,0
t h ờ i _ g i a n   b à i _ t ậ p   t ư ơ n g _ đ ố i   t ố t   .,1
"n h à _ t r ư ờ n g   c ầ n   c ô n g _ b ố   đ i ể m   s ớ m   h ơ n   ,   c á c   t h i ế t _ b ị   m á y _ c h i ế u   ,   l o a   ,   m i c r o   c ầ n   đ ư ợ c   đ ả m _ b ả o   h ơ n   .",1
c h ư a   c h ủ _ đ ộ n g   t r o n g   v i ệ c   đ ư a   k i ế n _ t h ứ c   .,0
s ắ p _ x ế p   l ị c h   h ọ c   b ù   c h ư a   h ợ p _ l ý   .,1
l ớ p   c ó   m ộ t _ s ố   b ạ n   t h i   k h ô n g   đ ậ u   ở   g i ữ a   k ỳ   v à   đ ư ợ c   t h i   l ạ i   .,1
"t h ầ y   d ạ y   r ấ t   n h i ệ t _ t ì n h   ,   h i ệ u _ q u ả   .",0
t h ê m   t i ế t   d ạ y   t h ự c _ h à n h   .,1
e m   t h ấ y   p h ò n g   t h ư _ v i ệ n   t ầ n g   t r ê n   m à   b ọ n   e m   h ọ c   k h ô n g   h ề   p h ù _ h ợ p   v ớ i   v i ệ c   h ọ c   a n h   v ă n   v ì   t h i ế t _ k ế   b ả n g   v à   h ệ _ t h ố n g   m á y _ t í n h   k h i ế n   b ọ n   e m   c ứ   p h ả i   m ỏ i   c ổ   n g o ả n h   s a n g   t r á i   h o ặ c   s a n g   p h ả i   s u ố t   c ả   b u ổ i   h ọ c   v ì   b ọ n   e m   c ũ n g   c h ả   d ù n g   m á y _ t í n h   đ ể   l à m   g ì   t r o n g   g i ờ   h ọ c   a n h   v ă n   c ả   .,1
"t h ầ y   c h ấ m   đ i ể m   k h ó   ,   đ ề   t h i   d à i   .",0
"r õ _ r à n g   ,   c ă n _ b ả n   ,   t h ự c _ t ế   .",3
c ó   n h i ề u   n g u ồ n   t à i _ l i ệ u   s l i d e   b à i   g i ả n g   .,1
m a n g   t í n h   t h ự c _ t ế   .,1
c ô n g _ d ụ n g   n ó   l à   g ì   ?,0
e m   r ấ t   t h í c h   p h o n g _ c á c h   d ạ y   c ủ a   t h ầ y   .,0
"t h ầ y   d ạ y   t ố t   ,   h i ề n   ,   d ễ   g ầ n   .",0
"t h ầ y   d ạ y   k ỹ   ,   c h i _ t i ế t   .",0
h ọ c   a n h   v ă n   k h ô n g   n ê n   q u á   t h e o   m ộ t   k h u ô n _ m ẫ u   .,1
v à   q u á   n h i ề u   d ạ n g   b à i _ t ậ p   n ê n   l à m   c h ú n g _ e m   h ơ i   k h ó   h i ể u   .,1
c h ư a   n ê u   b ậ t   đ ư ợ c   ứ n g _ d ụ n g   t h ự c _ t i ễ n   c ủ a   m ô n _ h ọ c   .,1
t h ầ y   c ầ n   h o ạ t _ đ ộ n g   t r a o _ đ ổ i   n h i ề u   h ơ n   v ớ i   s i n h _ v i ê n   .,0
g i ả n g   b à i   k ỹ   .,0
"c ô   r ấ t   v u i _ v ẻ   ,   n h i ệ t _ t ì n h   ,   t â m _ h u y ế t   .",0
k h ô n g   n ê n   d ạ y   c á c   m ô n   t o á n   t r o n g   g i ả n g _ đ ư ờ n g   d o   k h ó   q u a n _ s á t   b ả n g   .,1
"k í n h   m o n g   n h à _ t r ư ờ n g   t r o n g   n h ữ n g   n ă m   t ớ i   c ó _ t h ể   t ổ _ c h ứ c   g i ả n g _ d ạ y   c h ư ơ n g _ t r ì n h   t i ế n g   a n h   t ă n g _ c ư ờ n g   t ừ   s ớ m   h ơ n   ,   đ ồ n g _ t h ờ i   t ă n g   s ố   t u ầ n   h ọ c   đ ể   v i ệ c   h ọ c   đ ạ t   h i ể u   q u ả   c a o   h ơ n   .",1
k i ế n _ t h ứ c   t r u y ề n _ đ ạ t   c ủ a   g i ả n g _ v i ê n   .,0
đ ề _ c ư ơ n g   m ô n _ h ọ c   c h ư a   đ ư ợ c   c ậ p _ n h ậ t   c h o   s i n h _ v i ê n   .,1
t h ầ y _ c ô   d ạ y   r ấ t   h a y   .,0
v ì   m ô n   v ậ y   l ý   k ỹ _ t h u ậ t   s i n h _ v i ê n   c h ỉ   h ọ c   đ ể   l ấ y   đ i ể m _ c a o   k é o   đ i ể m   t r u n g _ b ì n h   l ê n   t h ô i   .,1
"d ạ y   h a y   ,   d ễ   h i ể u   ,   n g h i ê m _ k h ắ c   ,   l u ô n   t ậ n _ t ì n h   v ớ i   s i n h _ v i ê n   .",0
"t h ầ y   d ạ y   t ậ n _ t â m   ,   n h i ệ t _ t ì n h   ,   n ó i   t i ế n g   a n h   h a y   ,   d ễ   h i ể u   ,   t h ỉ n h _ t h o ả n g   t h ầ y   c ò n   g i ả n g   s o n g _ n g ữ   c h o   t ụ i   e m   n ắ m   r õ   h ơ n   ,   b à i _ t ậ p   t h ự c _ t ế   ,   d ễ   h i ể u   .",0
g i ả n g _ v i ê n   h à i _ h ư ớ c   .,0
"v u i _ t í n h   ,   h o à _ đ ồ n g   n h i ệ t _ t ì n h   ,   c h ỉ _ b ả o   t ậ n _ t ì n h   .",0
n ộ i _ d u n g   t h i   k h ó   đ ố i _ v ớ i   s i n h _ v i ê n   k h ô n g   c h u y ê n   .,0
"g i ả n g _ v i ê n   g i ả n g _ d ạ y   n h i ệ t _ t ì n h   ,   k h i   c ó   t h ắ c _ m ắ c   đ ề u   đ ư ợ c   g i ả i _ đ á p   m ộ t _ c á c h   ư n g _ ý   n h ấ t   .",0
t h ê m   n h i ề u   t h ờ i _ g i a n   .,1
"m ô n _ h ọ c   r ấ t   b ổ _ í c h   ,   t u y   l à   l ý _ t h u y ế t   r ấ t   n h i ề u   ,   n h ư n g   t r o n g   n h ữ n g   c h ư ơ n g   g i ả n g _ d ạ y   c ũ n g _ n ê n   c ó   m ộ t _ v à i   b à i _ t ậ p   đ ơ n   g i ả n g   đ ể   v ậ n _ d ụ n g   b à i _ t ậ p   v à o   t h ự c _ t i ễ n   v à   t h ô n g _ q u a   b à i _ t ậ p   đ ó   c ó _ t h ể   r ú t   r a   k i n h _ n g h i ệ m   l à m _ v i ệ c   .",1
"đ ú n g   g i ờ   ,   s ử _ d ụ n g   g i ờ   h i ệ u _ q u ả   .",0
"p h ò n g   h ọ c   g ầ n   c ô n g _ t r ì n h   đ a n g   x â y _ d ự n g   n ê n   r ấ t   ồ n   ,   m o n g   t r ư ờ n g   c ó _ t h ể   đ ổ i   p h ò n g   h ọ c   k h á c   ,   e m   x i n   c ả m _ ơ n   !",2
g i ả n g _ v i ê n   n h i ệ t _ t ì n h   v ớ i   s i n h _ v i ê n   .,0
k h ô n g   h i ệ u _ q u ả   .,3
t h ầ y   c ó   p h ư ơ n g _ p h á p   g i ả n g _ d ạ y   h a y   .,0
t h ầ y   c h o   b à i _ t ậ p   v ề   n h à _ h à n g   t u ầ n   .,0
"c ô   r ấ t   n h i ệ t _ t ì n h   g i ả i _ đ á p   t h ắ c _ m ắ c   ,   c ô   d à n h   t h ờ i _ g i a n   g i ả i _ đ á p   t h ắ c _ m ắ c   c ủ a   s i n h _ v i ê n   .",0
h ọ c   đ ú n g   g i ờ   n h ư n g   r a   v ề   t h ì   s ớ m   h ơ n   q u y _ đ ị n h   .,0
"t h ầ y   c ũ n g   h a y   á p _ đ ặ t   s u y _ n g h ĩ   m ì n h   l ê n   s i n h _ v i ê n   ,   ý _ t ư ở n g   c ủ a   s i n h _ v i ê n   ,   t ư ơ n g _ l a i   c ủ a   s i n h _ v i ê n   ,   t h ầ y   k h ô n g   c ó   q u y ề n   é p   s i n h _ v i ê n   p h ả i   n g h ĩ   t h ế _ n à y   t h ế   k i a   ,   h a y   p h ả i   s u y _ n g h ĩ   t h e o   ý   t h ầ y   .",0
c ầ n   c h o   s i n h _ v i ê n   t h ả o _ l u ậ n   n h i ề u   h ơ n   .,0
n ộ i _ d u n g   t h ự c _ h à n h   n ê n   s á t   v ớ i   l ý _ t h u y ế t   h ơ n   .,1
k h ô n g   h ọ c   g ì   .,1
e m   k h ô n g   h ọ c   đ ư ợ c   b ấ t _ k ỳ   k i ế n _ t h ứ c   g ì   ở   m ô n   n à y   .,1
c ô   d ễ _ t h ư ơ n g   .,0
t h ầ y   d ạ y   h a y   v à   v u i _ v ẻ   .,0
n ê n   x e n _ k ẽ   c á c   t i ế t   l ý _ t h u y ế t   v à   t h u y ế t _ t r ì n h   c h ứ   k h ô n g _ c h ỉ   t h u y ế t _ t r ì n h   t ừ   l ú c   b ắ t _ đ ầ u   đ ế n   l ú c   k ế t _ t h ú c   m ô n _ h ọ c   .,0
"t h e o   ý _ k i ế n   c ủ a   e m   d o u b l e d o t   n ế u _ n h ư   đ ầ u _ r a   t ố t _ n g h i ệ p   l à   b ằ n g _ c ấ p   t h e o   c á c   c h ư ơ n g _ t r ì n h   n g o ạ i _ n g ữ   b ằ n g _ c ấ p   t o e i c   h a y   i e l t s   t h ì   e m   n g h ĩ   l à   n ê n   đ ể _ p h ầ n   đ ó   c h o   c á c   b ạ n   s i n h _ v i ê n   t ự   l o   v ì   h ọ c   a v 1   ,   a v 2   ,   a v 3   r ồ i   l ạ i   p h ả i   h ọ c   t h ê m   m ấ y   c á i   t o e i c   v ớ i   i e l t s   t h ì   m ấ t   m ộ t   k h o ả n g   t h ờ i _ g i a n   .",1
"t h ầ y   d ạ y   h a y   ,   c á c h   d ạ y   t h u _ h ú t   v à   t h ầ y   r ấ t   t â m _ h u y ế t   ,   g i ỏ i   ,   k i ế n _ t h ứ c   s â u _ r ộ n g   ,   c ó   p h ư ơ n g _ p h á p   d ạ y   k h o a _ h ọ c   ,   d ễ   h i ể u   .",0
"t h ầ y   n g h ỉ   k h ô n g   b á o   t r ư ớ c   q u á   n h i ề u   ,   s ố   b u ổ i   l ê n _ l ớ p   5 0 %   .",0
e m   t h ấ y   n ê n   t ă n g   t h ê m   n h i ề u   b à i _ t ậ p   k è m   t h e o   ô n   l ạ i   k h á i _ q u á t   l ý _ t h u y ế t   r ồ i   m ớ i   v à o   t h ự c _ h à n h   n h ữ n g   p h ầ n   l ý _ t h u y ế t   đ ã   h ọ c   .,1
"c ô   h ỗ _ t r ợ   t ố t   ,   n h i ệ t _ t ì n h   .",3
n h ư _ v ậ y   c ó   đ ả m _ b ả o   đ ư ợ c   c h ấ t _ l ư ợ n g   g i ả n g _ d ạ y   k h ô n g   .,1
c ầ n   g i ả m   b ớ t   c á c   n ộ i _ d u n g   k h ô n g   c ầ n _ t h i ế t   t u ỳ   t h e o   c h u y ê n _ n g à n h   m à   s i n h _ v i ê n   t h e o   h ọ c   .,1
"c ô   k i ê n _ n h ẫ n   v ớ i   s i n h _ v i ê n   ,   c á c h   t í n h   đ i ể m   t r ự c _ q u a n   .",0
c h ư ơ n g _ t r ì n h   g i ả n g _ d ạ y   c ầ n   đ ư ợ c   p h â n _ b ố   h ợ p _ l ý   h ơ n   .,1
"g i ả n g _ v i ê n   n h i ệ t _ t ì n h   ,   g i ả n g   b à i   d ễ   h i ể u   .",0
t h á i _ đ ộ   c ủ a   g i ả n g _ v i ê n   l à   h o à n _ t o à n   k h ô n g   c h ấ p _ n h ậ n   đ ư ợ c   .,0
"g i ả n g _ d ạ y   k ỹ   ,   q u a n _ t â m   s i n h _ v i ê n   .",0
"c ó   n h ữ n g   y ê u _ c ầ u   v ư ợ t   q u á   k h ả _ n ă n g   c ủ a   s i n h _ v i ê n   ,   y ê u _ c ầ u   c a o   k h i ế n   s i n h _ v i ê n   c ả m _ t h ấ y   v ô _ c ù n g   á p _ l ự c   k h i   h ọ c   .",1
t h ầ y   c h o   g h i   b à i   n h i ề u   q u á   .,0
"đ ề _ c ư ơ n g   c ầ n   đ ư ợ c   đ ổ i _ m ớ i   ,   p h â n   r õ   p h ầ n   t r ọ n g _ t â m   m ô n _ h ọ c   v à   p h ầ n   đ ọ c   t h ê m   m ở _ r ộ n g   .",1
t h ầ y   d ạ y   r ấ t   t â m _ h u y ế t   v à   n h i ệ t _ t ì n h   g i ú p   s i n h _ v i ê n   c ó   h ư ớ n g   t i ế p _ c ậ n   t ố t   h ơ n   .,0
l à m   s i n h _ v i ê n   k h ô n g   t h o ả i _ m á i   h ọ c _ t ậ p   .,1
đ á n h _ g i á   c a o   c o l o n s m i l e   .,3
s i n h _ v i ê n   q u á   đ ô n g   g â y   n ó n g _ n ự c   .,3
"g i á o _ v i ê n   d ạ y   t ậ n _ t ì n h   ,   d ễ   h i ể u   .",0
"g i ả n g _ v i ê n   n ê n   c h ủ _ đ ộ n g   c h ữ a   m ộ t _ s ố   b à i _ t ậ p   ,   v í _ d ụ   ,   b à i _ t ậ p   v ề   n h à   .",0
"g i ả n g _ v i ê n   n h i ệ t _ t ì n h   ,   t ậ n _ t â m   đ ố i _ v ớ i   s i n h _ v i ê n   .",0
"t h ầ y   d ạ y   q u á   n h a n h   ,   h ọ c _ s i n h   t h e o   k h ô n g   k ị p   ,   n h ấ t _ l à   v i ệ c   c h i ế u   s l i d e   .",0
"g i ả n g _ v i ê n   d ạ y   t h ự c _ h à n h   l à   w z j w z 2 3 5   ,   k h ô n g   p h ả i   w z j w z 2 3 6   !",0
